545	1023
545	1024
544	1026
544	1028
542	1029
541	1030
542	1032
542	1036
542	1038
543	1040
544	1042
543	1041
545	1043
547	1047
548	1050
547	1053
545	1059
544	1067
542	1074
541	1081
542	1088
542	1098
542	1112
539	1126
538	1141
537	1154
537	1165
536	1175
536	1187
535	1198
535	1208
535	1220
533	1236
530	1254
529	1271
528	1289
526	1309
525	1328
525	1345
521	1359
518	1375
513	1391
509	1408
508	1425
504	1438
501	1453
499	1469
499	1485
495	1500
488	1514
485	1529
478	1539
475	1548
470	1555
466	1560
460	1565
458	1573
453	1580
450	1586
447	1591
438	1595
430	1598
424	1598
420	1595
415	1591
406	1590
398	1591
387	1593
380	1593
371	1592
360	1589
349	1585
338	1582
322	1583
308	1584
298	1581
286	1578
274	1572
267	1564
259	1558
246	1557
229	1557
221	1556
210	1546
206	1528
206	1502
201	1475
194	1452
192	1426
191	1399
191	1377
194	1358
198	1341
202	1325
203	1308
205	1292
207	1273
210	1252
213	1232
214	1211
215	1192
219	1175
221	1158
223	1140
227	1124
230	1109
233	1098
233	1086
236	1071
238	1053
239	1036
242	1020
241	1003
240	988
240	970
239	955
237	941
235	926
232	908
228	889
222	871
219	854
213	838
207	823
201	805
193	788
185	770
179	746
170	720
163	698
155	680
151	665
145	647
137	626
130	604
124	583
123	566
121	552
121	540
119	526
125	512
131	498
136	482
142	471
148	460
153	449
158	437
163	427
172	419
187	413
195	407
205	400
224	394
232	392
242	392
257	387
267	384
274	383
290	385
306	385
319	386
336	390
350	397
362	401
372	401
387	404
403	405
420	406
436	410
450	418
470	426
482	434
498	441
515	444
530	447
544	454
560	455
575	455
591	457
609	458
622	461
638	467
655	473
670	478
684	479
700	482
721	485
734	488
748	492
761	496
772	500
780	509
787	523
792	538
796	555
802	578
808	597
808	613
810	631
807	645
804	656
806	670
807	690
809	712
810	736
810	760
811	783
810	807
812	831
813	855
813	880
810	905
810	929
809	953
810	977
814	997
814	1017
813	1037
815	1055
815	1073
814	1093
810	1116
808	1139
809	1164
810	1190
809	1212
809	1237
804	1260
802	1281
802	1300
799	1316
795	1336
794	1358
792	1378
786	1402
783	1427
778	1448
771	1466
766	1483
761	1499
758	1515
754	1532
749	1550
744	1566
738	1579
732	1589
726	1601
722	1613
716	1622
710	1636
697	1648
685	1657
677	1661
667	1658
656	1650
643	1647
632	1647
624	1650
611	1653
599	1651
591	1646
583	1635
574	1621
560	1607
554	1597
544	1585
539	1573
530	1556
528	1539
524	1524
522	1510
520	1502
515	1495
510	1483
504	1470
499	1460
497	1449
491	1435
489	1419
487	1401
486	1385
485	1372
482	1361
478	1352
473	1343
471	1332
467	1321
460	1308
456	1296
455	1289
451	1286
450	1283
450	1279
451	1276
451	1273
452	1269
