525	1046
524	1045
525	1044
526	1044
528	1044
527	1045
527	1047
528	1046
526	1046
524	1046
525	1045
524	1045
525	1046
527	1047
527	1049
527	1049
529	1047
533	1047
534	1049
534	1053
536	1058
535	1064
534	1068
534	1072
533	1075
531	1079
530	1084
532	1088
530	1096
530	1108
533	1118
532	1128
531	1135
533	1139
532	1144
533	1149
533	1154
535	1161
532	1165
529	1172
530	1184
529	1195
530	1209
530	1219
528	1226
527	1233
529	1241
529	1251
527	1261
528	1272
529	1283
526	1293
525	1303
524	1313
523	1323
523	1332
519	1342
519	1352
522	1363
520	1371
522	1379
523	1384
523	1392
521	1400
520	1414
519	1428
518	1441
514	1451
509	1456
504	1460
501	1464
495	1469
489	1475
486	1479
481	1482
477	1485
472	1488
464	1493
456	1496
452	1496
448	1496
440	1496
433	1495
429	1490
425	1483
422	1479
419	1479
412	1479
403	1480
396	1479
390	1474
385	1469
381	1463
377	1455
372	1449
364	1445
360	1440
355	1434
347	1428
340	1418
337	1407
332	1399
323	1394
318	1389
313	1385
307	1385
303	1381
301	1375
294	1369
288	1362
285	1352
280	1342
276	1335
274	1326
272	1317
271	1310
269	1301
267	1290
264	1282
261	1274
262	1264
259	1256
260	1247
261	1234
261	1222
260	1212
261	1203
264	1194
267	1185
265	1177
264	1170
266	1160
267	1148
269	1138
275	1128
277	1118
276	1111
280	1104
282	1094
283	1084
285	1072
288	1059
292	1046
293	1035
296	1026
297	1016
298	1007
301	999
306	990
308	980
313	969
314	956
316	944
319	933
320	924
320	915
323	908
325	902
331	895
336	887
339	880
345	872
350	862
355	855
363	850
368	844
370	840
374	833
379	825
381	814
383	803
388	794
390	783
388	774
388	765
387	756
388	747
393	736
397	724
400	715
402	704
405	696
411	691
418	682
425	677
432	674
443	673
450	670
458	666
465	663
473	657
485	651
491	644
498	641
506	637
512	634
520	633
527	628
532	620
540	613
547	608
558	607
571	608
583	608
596	607
606	604
616	602
626	598
635	597
648	599
665	600
675	606
687	615
699	620
707	626
719	629
730	631
733	635
739	641
743	648
747	658
755	664
761	667
765	674
772	682
775	687
778	696
782	707
787	717
793	725
795	734
797	747
802	763
805	779
807	793
807	804
804	814
808	827
807	837
811	848
813	852
812	858
814	869
817	879
819	892
821	907
826	920
829	931
828	942
831	955
832	970
830	984
831	999
829	1012
828	1024
827	1037
831	1053
832	1066
830	1077
831	1088
830	1099
829	1112
830	1125
827	1136
824	1149
823	1161
821	1173
819	1186
816	1196
814	1209
811	1226
807	1239
802	1251
798	1266
791	1274
786	1283
781	1294
776	1302
769	1310
763	1318
758	1330
751	1343
746	1352
740	1361
732	1371
728	1380
724	1390
718	1400
712	1409
703	1419
693	1429
684	1438
674	1442
663	1441
652	1433
644	1424
633	1416
623	1413
616	1411
609	1410
603	1410
598	1410
593	1409
588	1408
579	1406
573	1403
567	1396
562	1388
558	1380
554	1371
550	1365
549	1364
549	1363
547	1361
547	1360
545	1357
543	1353
545	1351
547	1351
547	1352
549	1354
548	1355
546	1355
546	1352
