524	998
524	1000
524	1000
524	999
525	999
525	998
524	997
522	999
521	1000
520	1001
522	1003
524	1004
523	1003
523	1003
524	1003
524	1003
524	1002
523	1001
520	1001
518	1000
518	1000
519	1000
517	1002
516	1003
514	1004
513	1005
512	1004
510	1003
510	1003
509	1003
507	1005
505	1007
505	1005
505	1002
506	999
506	999
505	1003
505	1003
505	1000
505	1000
507	1000
508	999
508	999
508	999
508	1002
509	1003
510	1002
510	1003
510	1004
511	1005
512	1006
512	1007
513	1008
513	1008
513	1011
512	1018
512	1023
512	1027
512	1030
512	1032
512	1036
513	1040
515	1045
516	1051
519	1056
520	1063
521	1070
523	1076
524	1084
524	1093
526	1101
527	1108
525	1115
526	1121
527	1127
527	1131
528	1136
528	1142
526	1152
525	1163
525	1172
525	1180
524	1188
525	1195
524	1205
524	1213
524	1221
523	1229
522	1237
523	1248
522	1258
520	1269
520	1280
520	1289
519	1298
519	1309
519	1322
518	1336
518	1348
518	1359
518	1368
517	1379
517	1388
516	1398
515	1407
514	1416
512	1426
511	1436
509	1446
506	1456
503	1465
502	1471
501	1478
499	1486
498	1495
497	1504
494	1512
492	1518
490	1524
487	1533
485	1543
484	1554
482	1565
479	1576
477	1585
474	1594
470	1603
467	1615
465	1627
462	1639
460	1649
458	1658
454	1666
450	1672
446	1678
441	1685
436	1693
433	1703
428	1712
420	1717
415	1717
410	1718
404	1720
399	1723
394	1731
389	1737
383	1736
375	1736
367	1735
359	1732
349	1728
342	1724
337	1721
330	1724
323	1726
318	1724
311	1720
305	1716
298	1713
293	1712
287	1711
281	1709
276	1706
270	1705
262	1705
253	1707
245	1708
238	1709
231	1709
223	1708
214	1704
207	1699
200	1693
194	1686
189	1681
183	1679
176	1681
169	1684
165	1684
158	1688
153	1688
149	1684
145	1682
143	1678
138	1676
135	1675
133	1671
130	1669
129	1668
130	1666
132	1662
134	1656
135	1652
136	1646
137	1641
136	1638
136	1633
137	1627
137	1622
137	1615
136	1606
135	1599
136	1591
134	1586
133	1581
132	1574
133	1566
134	1557
134	1550
135	1541
136	1534
135	1527
137	1517
137	1507
139	1496
141	1481
142	1467
143	1455
145	1445
148	1434
148	1423
148	1414
148	1406
147	1400
148	1391
149	1383
148	1376
147	1366
147	1356
145	1346
145	1338
145	1330
145	1322
144	1312
146	1301
146	1289
146	1280
146	1271
145	1263
145	1255
145	1247
146	1236
147	1224
148	1211
147	1199
147	1189
147	1176
147	1164
148	1153
150	1143
151	1133
153	1122
155	1112
154	1102
155	1090
157	1077
157	1067
158	1055
159	1042
160	1031
160	1019
159	1009
158	1000
157	991
155	982
155	972
153	961
152	952
153	943
152	933
152	924
152	914
151	904
148	896
147	886
145	876
144	866
144	855
143	844
143	834
143	824
143	815
143	805
143	794
143	784
144	773
144	764
142	756
140	746
140	737
140	727
139	716
139	706
138	697
138	690
138	681
137	672
138	660
136	649
135	639
136	629
135	617
134	604
132	592
131	582
129	571
128	559
128	549
128	539
128	528
129	519
128	511
129	504
129	494
128	483
127	475
126	466
127	457
127	451
129	441
127	430
128	420
128	408
127	396
125	383
127	370
125	359
124	349
121	338
119	331
119	325
120	320
122	314
127	311
127	312
131	313
136	311
141	308
146	304
155	303
160	303
165	308
170	309
175	305
181	303
186	302
190	303
198	305
205	305
214	305
221	301
229	300
236	300
245	296
248	296
254	299
263	297
271	299
280	298
287	297
295	299
303	300
312	299
319	299
327	299
337	299
345	303
353	304
365	304
372	305
381	304
390	303
393	301
399	297
406	295
416	293
423	290
432	289
441	291
449	293
457	293
464	291
472	292
481	293
490	292
500	291
510	289
519	292
526	293
532	294
541	298
551	304
560	309
568	315
580	315
589	312
597	313
606	310
612	308
621	307
629	306
632	306
639	304
644	301
651	302
659	302
667	305
676	307
684	308
689	311
697	310
703	308
709	311
719	310
726	310
733	309
740	308
743	312
751	316
757	320
765	323
773	323
776	321
783	319
788	315
791	312
799	313
808	312
814	314
820	318
824	319
828	318
834	315
836	314
838	318
840	320
843	320
846	321
849	323
852	326
855	330
860	333
862	335
863	340
864	344
868	345
871	346
872	350
873	352
875	350
875	349
873	352
873	357
875	362
875	365
871	368
872	373
874	380
873	386
874	393
874	400
873	407
875	413
876	421
877	429
879	438
881	447
884	454
886	465
887	479
889	488
889	497
889	505
890	513
893	521
894	531
896	543
900	549
899	553
899	561
898	568
897	576
896	582
897	588
898	597
899	608
901	619
903	625
903	633
903	640
905	643
904	650
902	659
903	667
902	674
901	681
899	687
898	694
895	699
896	707
895	719
895	732
894	744
894	753
894	761
894	770
894	779
893	788
891	800
892	811
893	823
895	836
895	850
895	866
895	882
895	896
894	906
895	918
896	929
896	941
895	955
896	968
897	979
897	990
895	1002
895	1016
894	1031
893	1046
889	1060
888	1074
888	1088
887	1102
886	1116
884	1128
882	1141
882	1159
881	1175
881	1187
880	1200
879	1213
879	1227
879	1239
879	1253
878	1265
877	1278
875	1295
874	1312
872	1326
870	1338
869	1351
868	1363
867	1376
866	1392
863	1406
860	1419
859	1434
857	1447
855	1459
853	1471
850	1482
848	1492
847	1504
846	1517
844	1527
843	1536
840	1548
839	1558
835	1567
832	1576
831	1585
828	1596
826	1604
823	1612
821	1620
819	1630
816	1642
815	1654
811	1662
808	1672
805	1681
802	1690
797	1699
791	1703
785	1703
779	1700
774	1696
767	1694
760	1696
755	1697
750	1695
