459	978
460	979
460	980
460	979
459	978
459	977
459	976
459	976
458	977
458	977
458	976
457	975
458	977
456	978
455	977
455	976
454	975
453	974
451	973
452	972
452	975
451	978
451	975
451	975
451	976
450	975
449	974
450	975
451	976
452	975
451	974
451	973
451	974
450	975
449	978
449	979
449	977
449	974
449	972
448	971
447	972
448	973
450	973
450	973
449	973
449	975
451	976
450	979
449	980
449	982
451	985
453	987
453	989
452	993
452	998
452	1004
450	1012
449	1022
448	1030
448	1036
447	1042
446	1048
445	1053
445	1062
444	1071
444	1079
443	1087
443	1094
441	1101
443	1109
444	1116
444	1123
444	1133
445	1141
447	1150
448	1159
447	1165
447	1173
448	1182
448	1194
446	1203
443	1214
442	1226
441	1238
440	1249
438	1260
436	1270
435	1280
434	1292
431	1304
430	1312
429	1323
427	1335
428	1350
428	1367
426	1382
427	1393
426	1406
422	1419
420	1433
418	1448
414	1462
411	1474
409	1487
405	1500
403	1512
398	1524
391	1533
387	1541
384	1549
378	1559
373	1573
368	1585
360	1593
348	1599
340	1603
337	1608
331	1614
324	1621
318	1628
310	1632
300	1637
293	1641
287	1647
279	1653
271	1657
265	1658
261	1658
255	1657
250	1655
247	1650
246	1640
241	1626
235	1613
232	1601
229	1594
225	1591
222	1586
219	1580
218	1574
216	1568
211	1564
209	1555
209	1542
209	1530
209	1520
209	1507
209	1495
211	1481
212	1466
214	1450
219	1429
220	1411
221	1394
225	1379
230	1366
233	1355
237	1343
240	1329
241	1316
245	1303
248	1288
249	1272
248	1255
250	1236
250	1221
247	1210
246	1200
247	1187
247	1174
246	1160
248	1147
250	1133
247	1118
247	1101
248	1085
248	1071
248	1057
249	1044
248	1030
246	1013
246	996
247	981
248	967
247	953
247	939
245	924
244	907
244	891
242	877
242	862
244	848
241	833
238	818
236	800
234	781
231	765
229	751
231	736
230	720
225	705
221	697
222	688
221	674
221	659
223	644
223	626
221	616
219	609
220	602
217	590
216	578
221	568
223	559
218	549
219	538
221	522
221	508
224	502
228	494
227	488
229	482
237	477
248	470
256	465
267	463
281	462
288	461
296	456
305	447
316	440
329	440
338	440
349	442
356	443
358	448
366	449
375	448
382	448
389	444
399	438
408	438
412	438
422	440
434	444
437	445
446	447
456	445
461	443
467	443
475	440
482	440
488	440
498	445
506	446
515	448
523	450
530	448
538	446
550	448
561	448
568	453
577	461
589	464
598	466
606	464
618	457
632	455
640	454
650	448
663	446
675	447
686	451
698	453
710	455
718	460
730	462
742	457
750	456
762	456
775	450
782	456
789	469
798	477
808	486
813	493
818	501
826	508
830	515
835	525
840	541
845	565
850	591
855	610
859	628
863	641
869	656
873	680
871	704
872	722
874	741
871	762
867	782
870	800
872	818
870	834
865	849
861	866
859	879
857	890
856	903
858	916
856	934
853	952
853	970
850	989
848	1004
846	1022
844	1041
842	1058
841	1073
840	1088
839	1101
838	1118
835	1140
832	1160
830	1177
826	1192
823	1206
822	1219
819	1231
817	1245
817	1259
815	1274
812	1288
810	1302
805	1313
803	1324
802	1336
799	1349
795	1363
791	1377
788	1393
785	1409
782	1426
778	1441
773	1453
769	1467
768	1484
766	1504
763	1518
761	1533
758	1549
754	1564
750	1579
742	1593
738	1604
735	1613
731	1619
723	1625
714	1630
706	1633
699	1633
692	1634
683	1636
674	1632
661	1628
648	1630
636	1629
627	1622
619	1616
607	1610
596	1602
590	1594
583	1587
574	1583
562	1583
555	1573
549	1558
541	1542
536	1526
532	1511
527	1496
520	1482
514	1468
511	1453
507	1438
502	1420
500	1400
501	1380
498	1363
496	1346
496	1328
497	1313
495	1300
494	1288
494	1278
493	1270
490	1263
491	1253
489	1243
487	1233
484	1224
482	1220
483	1218
483	1221
481	1226
479	1225
479	1221
479	1218
479	1215
480	1213
481	1214
478	1218
479	1216
479	1211
