476	968
476	969
475	969
476	970
476	969
475	969
475	970
475	971
475	970
474	967
473	968
473	968
474	967
475	965
475	965
476	966
476	967
476	969
476	968
477	969
475	971
472	972
470	973
471	974
470	974
470	972
471	970
470	968
468	968
469	966
469	965
468	964
468	963
468	963
466	961
466	962
467	964
469	964
469	964
470	966
470	967
471	968
471	968
471	968
472	969
472	971
472	974
470	979
468	986
468	991
465	995
463	1000
463	1005
461	1010
459	1019
458	1027
457	1038
453	1049
453	1059
453	1070
450	1082
450	1094
449	1109
447	1127
444	1144
442	1160
438	1175
434	1190
431	1206
424	1225
418	1245
413	1265
407	1287
401	1312
394	1333
387	1353
381	1370
374	1387
368	1405
357	1423
347	1439
339	1453
332	1465
324	1479
317	1497
310	1518
304	1540
298	1562
288	1580
280	1593
275	1603
267	1615
259	1631
256	1644
252	1656
251	1666
252	1675
254	1687
255	1698
257	1705
261	1709
263	1715
266	1721
268	1728
272	1736
276	1742
282	1747
290	1749
297	1751
304	1753
310	1752
318	1752
327	1752
333	1753
343	1749
353	1745
362	1743
374	1741
383	1740
391	1738
401	1731
412	1724
420	1722
430	1720
444	1716
454	1711
465	1708
478	1704
489	1700
499	1694
511	1690
523	1688
534	1689
546	1692
558	1692
568	1689
580	1685
591	1683
599	1684
610	1679
618	1673
628	1668
642	1659
652	1651
662	1650
673	1646
680	1645
688	1647
697	1646
704	1645
708	1645
710	1642
711	1639
710	1635
711	1625
714	1609
715	1599
716	1590
717	1579
718	1565
719	1551
718	1537
720	1519
721	1502
716	1486
714	1466
713	1444
710	1420
705	1398
699	1376
693	1349
688	1320
679	1295
667	1272
653	1254
641	1238
630	1224
618	1209
608	1193
598	1179
588	1166
578	1157
567	1148
556	1141
546	1132
535	1122
525	1107
515	1093
503	1081
489	1071
478	1060
464	1049
449	1036
437	1020
423	1007
407	991
396	972
381	951
366	931
355	911
344	893
328	876
318	859
307	841
296	827
289	812
281	797
273	781
265	763
259	749
258	736
258	726
251	714
246	698
241	682
234	667
227	649
221	630
215	606
210	583
204	564
204	548
209	529
216	507
223	485
231	468
241	456
256	448
270	443
281	439
296	436
311	432
323	428
336	428
352	432
369	431
382	431
396	429
411	424
422	415
434	406
448	396
463	393
477	394
492	388
506	380
520	374
538	368
556	364
572	363
585	363
597	364
609	364
621	367
629	373
637	388
648	406
662	424
671	435
679	445
689	451
701	456
711	466
719	482
728	495
737	509
742	528
746	551
753	573
756	594
757	614
763	633
768	648
769	664
771	684
770	701
769	717
773	732
776	745
774	760
772	779
768	797
764	817
759	834
752	849
746	868
740	887
736	902
732	916
727	930
722	944
716	958
711	974
706	990
697	1007
691	1024
684	1039
678	1053
674	1067
668	1080
658	1092
650	1106
641	1120
632	1131
622	1139
615	1143
605	1148
592	1162
580	1175
570	1185
560	1192
551	1194
544	1192
540	1187
537	1183
535	1181
531	1181
529	1180
526	1179
523	1176
524	1172
524	1168
521	1165
520	1162
521	1159
520	1158
516	1154
514	1149
510	1147
508	1144
509	1144
512	1148
513	1151
513	1150
512	1145
511	1143
510	1141
509	1139
508	1139
508	1140
506	1143
503	1144
502	1143
500	1142
498	1141
498	1140
498	1141
497	1140
495	1138
497	1138
496	1138
496	1139
497	1139
499	1139
498	1139
496	1139
496	1141
495	1145
495	1148
495	1149
494	1148
492	1147
492	1145
494	1144
493	1147
493	1149
493	1151
493	1152
494	1154
494	1157
492	1162
490	1162
