0.10270653	0.41081744	-0.90191376	0.08504053	
0.102488376	0.41096	-0.9019006	0.08475572	
0.10226823	0.41143426	-0.9016736	0.08513433	
0.102065645	0.41205546	-0.9013518	0.0857782	
0.10208171	0.41230246	-0.901208	0.08608254	
0.10227784	0.41219413	-0.9012147	0.086298294	
0.102277905	0.4121954	-0.901215	0.086288065	
0.102407135	0.4117529	-0.9014005	0.08631149	
0.10239122	0.41149935	-0.9015221	0.08626868	
0.102369405	0.41127837	-0.90162367	0.08628734	
0.10238146	0.41110012	-0.90169764	0.086349994	
0.10229224	0.4109406	-0.9017738	0.086418904	
0.102255486	0.4109129	-0.90178955	0.08643024	
0.102172196	0.41098413	-0.90176004	0.08649728	
0.1019972	0.41112524	-0.9017019	0.08663848	
0.10190687	0.41118932	-0.901676	0.086710565	
0.10162903	0.4113385	-0.90162295	0.086881265	
0.10159606	0.4114691	-0.90154904	0.08706872	
0.10162624	0.41161188	-0.90146065	0.087273024	
0.10161695	0.41178522	-0.9013621	0.08748292	
0.10134166	0.4119789	-0.9012972	0.087559715	
0.1014048	0.41198093	-0.90128887	0.087562434	
0.10079398	0.41218203	-0.9012706	0.0875099	
0.10035631	0.4122324	-0.9013039	0.08743272	
0.100084096	0.4121668	-0.90138	0.08726914	
0.099954806	0.41200927	-0.901483	0.08709611	
0.100007765	0.41179657	-0.9015842	0.08699528	
0.1002086	0.41158262	-0.9016544	0.087048635	
0.10045888	0.4114248	-0.9016799	0.087242015	
0.10064283	0.41125894	-0.9016806	0.08780318	
0.1004595	0.41118577	-0.9017204	0.0879469	
0.100252345	0.41111115	-0.9017652	0.08807147	
0.10008185	0.41105372	-0.9018031	0.088146165	
0.09996159	0.41100743	-0.9018354	0.08816817	
0.09995967	0.41093665	-0.9018699	0.08814682	
0.09993067	0.4109453	-0.90187657	0.088070765	
0.099928506	0.4109671	-0.9018707	0.08803219	
0.099909894	0.41103604	-0.90184283	0.08801757	
0.09988803	0.41109952	-0.90181106	0.08807052	
0.099850826	0.41115776	-0.90177727	0.08818788	
0.099754766	0.41123137	-0.9017352	0.08838263	
0.0996399	0.41137585	-0.901643	0.08877953	
0.09956206	0.4113674	-0.9016513	0.08882137	
0.099500746	0.41136092	-0.901658	0.08885244	
0.099185705	0.41175815	-0.9014626	0.0893459	
0.099016614	0.41198564	-0.90134853	0.08963497	
0.098971575	0.41210714	-0.90127724	0.089843296	
0.09903597	0.41213393	-0.90123916	0.09002998	
0.09915041	0.41211027	-0.90122455	0.09016003	
0.09923543	0.41210413	-0.9012096	0.09024295	
0.099221356	0.41216293	-0.9011789	0.09029619	
0.09904585	0.41252995	-0.90101665	0.09043257	
0.09903132	0.412515	-0.9010139	0.09054387	
0.09883145	0.4129815	-0.9007636	0.09112461	
0.09884553	0.41298014	-0.9007611	0.09113982	
0.09882195	0.41307214	-0.9006935	0.09141704	
0.098794185	0.41313034	-0.9006599	0.09151415	
0.09877872	0.41320446	-0.90061873	0.09160136	
0.09875297	0.41332245	-0.90055585	0.091714635	
0.09872425	0.41341746	-0.900507	0.091797136	
0.09870762	0.41344574	-0.90048766	0.09187813	
0.09866392	0.41339126	-0.9005113	0.09193745	
0.09865949	0.41324425	-0.900569	0.092037834	
0.09872063	0.4130915	-0.9006108	0.09224929	
0.09878738	0.41308162	-0.9005979	0.09234804	
0.09861139	0.41321546	-0.9004854	0.09303149	
0.09839292	0.41352612	-0.90033346	0.09335299	
0.09806152	0.413959	-0.90014327	0.09361641	
0.09761164	0.41443655	-0.89995074	0.093824565	
0.097132556	0.41487786	-0.8997792	0.09401718	
0.09669834	0.4152324	-0.8996394	0.09423611	
0.096284844	0.4155099	-0.8995331	0.094450995	
0.095865846	0.41575265	-0.8994401	0.09469428	
0.09556063	0.41588762	-0.89939046	0.09488228	
0.09530488	0.4159508	-0.89937043	0.09505184	
0.09517335	0.41595492	-0.899369	0.095179416	
0.09528475	0.41593462	-0.89935875	0.095252745	
0.09567347	0.41595933	-0.89927846	0.09551225	
0.09585609	0.4160377	-0.89921	0.09563305	
0.09590748	0.41624394	-0.89908856	0.095824935	
0.09595726	0.4164506	-0.8989658	0.096030615	
0.0959619	0.4166359	-0.8988463	0.09633986	
0.09595728	0.41663837	-0.8988478	0.0963186	
0.095958404	0.4171659	-0.89848566	0.09740814	
0.095949806	0.41732818	-0.89836913	0.097795516	
0.09594192	0.41748497	-0.898252	0.09820903	
0.095938325	0.4176421	-0.89813256	0.09863495	
0.0959631	0.41778967	-0.8980239	0.098974414	
0.096035816	0.4179352	-0.89791363	0.09928905	
0.09620863	0.4180766	-0.8977977	0.099575534	
0.09648509	0.41823354	-0.8976706	0.0997943	
0.09689473	0.4187926	-0.89732945	0.10012093	
0.096976325	0.41880104	-0.8973203	0.10008761	
0.09707984	0.41921622	-0.89710003	0.100224	
0.0969348	0.41999266	-0.8967177	0.100535415	
0.09699141	0.41999295	-0.8967092	0.10055429	
0.09683174	0.4202595	-0.89657754	0.100768104	
0.09668054	0.42050138	-0.896444	0.101092756	
0.09651623	0.42087123	-0.89622086	0.10168754	
0.09650974	0.4211459	-0.8960355	0.10218923	
