501	1028
501	1029
501	1029
502	1030
501	1031
501	1032
501	1032
500	1035
498	1036
498	1037
500	1033
500	1029
499	1031
498	1031
497	1030
496	1031
496	1035
494	1035
493	1037
493	1036
493	1036
491	1035
490	1037
491	1037
493	1040
493	1039
494	1039
494	1040
492	1041
493	1039
493	1039
493	1040
493	1041
493	1042
494	1042
493	1041
493	1042
493	1044
491	1045
491	1050
493	1055
493	1060
491	1066
491	1072
492	1078
492	1080
491	1083
493	1087
490	1091
490	1097
491	1099
491	1104
490	1108
489	1112
489	1121
489	1127
490	1135
491	1144
491	1152
490	1157
489	1163
488	1169
486	1176
484	1184
483	1194
482	1204
481	1212
480	1219
480	1228
479	1234
478	1240
478	1248
478	1258
477	1269
476	1278
475	1287
473	1294
468	1299
470	1309
466	1316
464	1327
465	1338
460	1345
459	1355
459	1366
458	1378
456	1386
455	1396
453	1404
452	1416
450	1430
451	1444
453	1455
451	1467
450	1478
449	1490
448	1500
446	1508
444	1514
443	1519
441	1527
438	1536
432	1542
429	1553
423	1560
418	1567
409	1572
404	1578
396	1582
388	1590
380	1601
373	1607
364	1613
353	1613
345	1611
338	1612
330	1617
321	1624
311	1627
299	1631
289	1631
281	1631
273	1631
267	1633
261	1637
255	1640
248	1644
243	1645
238	1645
232	1647
229	1645
227	1639
221	1635
217	1628
216	1619
213	1609
211	1598
211	1586
208	1581
206	1577
207	1574
205	1566
207	1556
207	1544
206	1532
207	1525
209	1517
209	1507
212	1497
214	1486
214	1472
219	1462
219	1450
220	1440
221	1430
221	1420
221	1411
220	1402
220	1396
217	1390
214	1381
211	1372
207	1364
203	1354
200	1344
194	1328
194	1316
192	1304
191	1296
188	1288
188	1280
193	1269
196	1260
198	1250
198	1238
197	1230
195	1217
195	1204
195	1194
192	1185
189	1180
187	1175
185	1167
182	1158
180	1152
178	1144
177	1138
175	1128
173	1119
172	1109
172	1100
170	1092
169	1082
169	1075
169	1068
169	1060
169	1053
169	1045
169	1035
169	1022
168	1010
170	1000
171	989
172	981
173	971
172	957
170	944
171	933
170	920
172	908
172	894
173	882
174	873
175	863
177	855
178	844
180	834
181	823
181	814
181	802
180	789
180	777
178	762
175	750
173	741
175	730
177	723
176	714
174	704
174	697
172	688
169	677
167	667
166	656
162	643
161	634
163	627
160	613
159	603
157	592
155	582
153	570
155	557
156	545
159	539
157	527
161	518
159	506
159	494
154	476
153	462
157	450
157	440
159	434
160	426
161	421
163	415
167	408
171	401
173	389
177	381
184	378
192	375
198	373
207	371
213	365
219	363
228	361
235	358
245	358
256	356
267	355
278	355
286	351
291	346
301	347
313	350
324	353
336	355
343	354
351	351
363	347
375	343
382	340
388	341
402	343
413	340
421	338
435	338
444	334
453	334
462	332
474	330
488	327
500	326
511	327
523	326
536	325
553	326
567	326
583	329
595	330
612	331
627	328
642	328
653	323
665	320
675	321
685	325
697	327
711	330
719	334
729	332
743	332
744	336
752	336
771	334
780	334
780	335
800	329
807	327
812	329
818	331
826	332
831	335
835	341
841	348
847	358
852	366
856	370
858	378
861	381
865	383
870	387
873	390
875	400
875	410
877	421
878	430
881	440
884	449
884	456
882	466
884	474
886	480
885	489
885	501
889	515
900	531
904	544
905	560
907	575
906	587
907	600
907	615
909	624
908	630
908	643
908	656
909	668
909	681
910	689
908	697
908	709
906	719
908	733
912	744
913	754
914	762
914	768
912	779
913	790
916	803
917	815
920	824
921	838
921	850
919	861
919	877
921	895
924	909
924	921
928	933
929	941
931	952
935	962
937	975
939	989
940	1002
941	1017
942	1025
943	1035
944	1045
946	1057
947	1070
949	1081
949	1090
947	1101
945	1111
942	1123
937	1132
934	1143
933	1157
931	1168
932	1182
929	1193
928	1206
925	1219
923	1231
920	1241
918	1253
918	1267
916	1284
911	1299
910	1315
910	1332
908	1348
906	1360
904	1372
899	1380
900	1393
897	1404
895	1416
892	1431
890	1442
887	1450
884	1459
882	1470
879	1484
875	1497
871	1508
867	1519
863	1530
861	1540
858	1548
853	1555
852	1568
848	1578
847	1590
842	1596
838	1607
837	1615
830	1620
826	1627
822	1634
816	1642
808	1648
802	1652
795	1657
786	1663
778	1667
771	1668
763	1669
755	1668
748	1664
740	1666
733	1665
726	1666
718	1664
709	1660
701	1658
691	1654
683	1654
676	1653
670	1650
658	1646
648	1643
639	1637
630	1632
620	1624
611	1614
598	1601
588	1588
579	1577
568	1563
563	1556
556	1545
547	1533
543	1523
536	1510
533	1499
528	1490
521	1483
514	1472
510	1462
503	1454
498	1446
493	1438
487	1430
483	1416
479	1396
474	1376
471	1358
469	1346
468	1339
468	1334
465	1331
462	1324
466	1314
470	1309
