546	1034
546	1033
545	1035
544	1037
546	1039
550	1037
549	1032
547	1026
548	1026
548	1034
546	1041
545	1044
543	1047
542	1049
544	1049
546	1045
543	1044
541	1045
543	1044
542	1046
544	1047
546	1047
545	1047
544	1045
546	1046
547	1047
549	1049
549	1049
551	1050
553	1053
554	1054
554	1052
554	1053
554	1055
555	1057
557	1058
556	1061
555	1066
556	1070
557	1075
558	1080
561	1085
563	1091
562	1094
565	1100
565	1106
563	1114
563	1120
562	1124
563	1130
564	1132
567	1137
567	1146
570	1153
573	1164
570	1174
567	1180
567	1185
567	1190
566	1197
566	1203
564	1209
562	1215
559	1218
559	1225
558	1233
553	1238
551	1246
551	1253
549	1262
550	1275
552	1293
550	1309
547	1319
546	1324
547	1332
547	1339
546	1342
544	1346
540	1353
537	1362
536	1374
534	1389
534	1402
533	1410
529	1416
527	1423
525	1430
524	1437
521	1443
519	1448
517	1454
513	1464
511	1472
510	1476
504	1482
498	1490
492	1496
484	1500
478	1504
472	1506
465	1509
457	1512
449	1517
442	1523
436	1525
430	1525
423	1521
418	1519
412	1516
405	1516
400	1519
394	1516
388	1516
381	1514
376	1514
369	1513
361	1509
354	1508
348	1506
341	1502
333	1500
326	1495
321	1486
313	1480
309	1478
307	1473
304	1467
299	1462
295	1459
293	1458
289	1455
287	1448
284	1445
282	1442
280	1436
279	1430
281	1422
281	1415
282	1411
281	1402
277	1394
277	1384
276	1372
273	1364
269	1360
267	1357
266	1352
264	1343
262	1331
262	1323
261	1316
256	1310
250	1305
246	1298
242	1294
237	1287
235	1276
234	1265
229	1256
222	1250
219	1247
214	1241
208	1235
202	1229
199	1218
200	1206
199	1194
197	1186
195	1179
196	1170
194	1164
194	1159
195	1152
193	1143
196	1132
199	1127
200	1124
203	1117
206	1108
206	1099
207	1091
209	1081
215	1071
220	1063
219	1058
218	1056
218	1051
216	1042
214	1039
218	1030
218	1018
218	1013
223	1008
225	1000
224	993
224	984
227	976
230	971
229	962
230	949
230	940
228	929
229	916
228	904
222	897
221	890
226	878
230	867
233	860
232	852
231	845
232	839
233	830
235	824
236	819
235	812
237	805
240	797
240	788
241	779
244	772
245	764
250	751
253	739
254	729
256	714
257	704
258	701
254	698
253	694
253	689
251	687
247	684
251	679
251	668
254	660
262	653
265	643
270	635
277	629
283	629
291	633
297	631
306	628
319	626
327	623
331	621
337	618
346	615
355	614
364	615
375	615
385	610
393	606
399	608
406	610
413	610
423	610
435	608
445	605
452	602
465	600
474	598
479	598
492	598
503	595
511	599
522	602
533	600
541	603
552	608
561	609
571	610
583	609
591	607
601	610
610	612
618	616
629	623
637	629
642	636
650	641
660	647
668	654
676	660
679	665
686	676
692	686
701	694
708	700
710	707
714	712
715	717
716	728
718	737
719	744
721	753
724	761
727	767
726	778
726	792
728	799
728	807
728	818
730	827
730	841
731	857
733	869
734	878
735	885
738	891
739	900
737	909
735	920
735	931
737	940
740	949
742	960
743	967
745	977
746	988
747	997
749	1009
747	1023
743	1038
739	1050
737	1062
738	1068
737	1074
736	1078
734	1083
730	1096
725	1111
721	1127
719	1143
717	1157
713	1167
711	1176
707	1184
705	1193
702	1203
698	1214
695	1226
690	1238
686	1251
682	1262
677	1266
674	1270
669	1277
663	1284
657	1294
652	1307
646	1321
636	1333
629	1343
623	1351
614	1357
606	1365
599	1375
588	1384
575	1392
563	1403
554	1412
543	1415
534	1413
524	1413
513	1413
507	1417
498	1419
490	1430
482	1436
476	1440
469	1441
464	1438
461	1433
456	1425
452	1419
450	1419
448	1421
446	1423
445	1424
447	1424
445	1422
446	1420
448	1418
449	1415
449	1412
