IMG_20250702_185643.jpg	0.8731612	0.35698286	0.33189285	0.2570953	-0.915779	0.3086286	0.41411543	-0.18415444	-0.8914013
IMG_20250702_185648.jpg	0.7910084	0.566656	0.23066586	0.43872073	-0.7881448	0.4316854	0.42641515	-0.24026889	-0.87203294
IMG_20250702_185653.jpg	0.71016794	0.60758954	0.35566342	0.3958537	-0.7623665	0.5119542	0.5822039	-0.22278273	-0.7819247
IMG_20250702_185658.jpg	0.76362664	0.37583607	0.5249969	0.20514739	-0.9122177	0.35464633	0.61220014	-0.16311568	-0.7736956
IMG_20250702_185703.jpg	0.7793816	0.048335955	0.62468237	-0.027299866	-0.993453	0.11093081	0.62595457	-0.10351118	-0.7729594
IMG_20250702_185708.jpg	0.7557801	-0.34299225	0.5578106	-0.30780524	-0.93795234	-0.159691	0.5779726	-0.05100576	-0.8144606
IMG_20250702_185713.jpg	0.7244178	-0.56388754	0.39654738	-0.46210104	-0.82407707	-0.32765904	0.5115482	0.054117173	-0.85754913
IMG_20250702_185718.jpg	0.7714913	-0.60759604	0.18875454	-0.5553087	-0.7878415	-0.26634267	0.31053734	0.10066402	-0.94521624
IMG_20250702_185723.jpg	0.77760243	-0.6278724	0.033327483	-0.61320394	-0.76901865	-0.1805311	0.13897994	0.119944885	-0.98300457
IMG_20250702_185728.jpg	0.9216712	-0.3686897	0.12078959	-0.3635846	-0.92944896	-0.06269461	0.13538262	0.013866575	-0.99069625
IMG_20250702_185733.jpg	0.9823532	-0.0708911	0.1730796	-0.07742903	-0.99650615	0.031310674	0.17025523	-0.044159528	-0.9844101
IMG_20250702_185738.jpg	0.92548394	0.34201884	0.16279641	0.3169443	-0.93456995	0.16163498	0.20742679	-0.097993195	-0.9733304
IMG_20250702_185743.jpg	0.78166217	0.6193261	0.0737525	0.5782621	-0.76393807	0.28637755	0.2337034	-0.18120223	-0.9552743
IMG_20250702_185748.jpg	0.7673596	0.59581995	0.2369763	0.5106952	-0.791376	0.33602777	0.38774934	-0.13683149	-0.9115524
IMG_20250702_185753.jpg	0.83117294	0.2540204	0.49459606	0.19590971	-0.9662888	0.16704984	0.5203566	-0.041951135	-0.85291815
IMG_20250702_185758.jpg	0.8760809	-0.19433251	0.44126776	-0.15919122	-0.98044145	-0.11572847	0.4551269	0.03114156	-0.8898821
IMG_20250702_185803.jpg	0.9588161	-0.013212413	0.28372014	-0.024619833	-0.99902385	0.036678314	0.28295857	-0.042152904	-0.95820546
IMG_20250702_185808.jpg	0.9343826	0.21369618	0.28506687	0.16194537	-0.9674575	0.19442123	0.3173372	-0.13549855	-0.93858254
