IMG_20250616_182325.jpg	0.29015625	-0.91591305	0.27733177	-0.65827256	-0.4013713	-0.63685083	0.6946128	0.0022265017	-0.7193809
IMG_20250616_182330.jpg	0.53098035	-0.61067706	0.5874805	-0.51454407	-0.78319764	-0.34906372	0.6732786	-0.11693867	-0.73008275
IMG_20250616_182335.jpg	0.45046675	-0.58282155	0.6763128	-0.43260688	-0.80514514	-0.40570098	0.78098094	-0.109822646	-0.6148238
IMG_20250616_182340.jpg	0.3185636	-0.773648	0.54770976	-0.48503485	-0.62947977	-0.6070391	0.8144068	-0.072277755	-0.5757756
IMG_20250616_182345.jpg	0.20155764	-0.9090202	0.36476955	-0.5434586	-0.41361892	-0.7304603	0.8148787	-0.0510073	-0.5773829
IMG_20250616_182350.jpg	0.05539009	-0.9899439	0.13016501	-0.5806022	-0.13799277	-0.80240834	0.81230104	-0.031128615	-0.5824071
IMG_20250616_182355.jpg	-0.06732452	-0.99474525	-0.07713109	-0.6584629	0.102378964	-0.74561733	0.74959594	5.8960915E-4	-0.6618954
IMG_20250616_182400.jpg	-0.12586565	-0.9846213	-0.12115663	-0.75904846	0.17421769	-0.6272907	0.6387514	0.013009489	-0.7693034
IMG_20250616_182405.jpg	-0.12788138	-0.9873815	-0.09340361	-0.88025945	0.1563851	-0.44798118	0.45693526	0.024930969	-0.8891506
IMG_20250616_182410.jpg	0.06891262	-0.9962305	0.05268687	-0.8769461	-0.085670836	-0.47289133	0.47562248	-0.01361531	-0.87954426
IMG_20250616_182415.jpg	0.3191058	-0.9208404	0.22410847	-0.81186974	-0.38760364	-0.43661308	0.48891622	-0.04262109	-0.87128896
IMG_20250616_182420.jpg	0.59352255	-0.7115517	0.3760654	-0.63989156	-0.70061296	-0.31572214	0.48812887	-0.053252876	-0.87114555
IMG_20250616_182425.jpg	0.7492688	-0.4738473	0.46267164	-0.46557477	-0.87372655	-0.14086094	0.47099513	-0.109865546	-0.8752673
IMG_20250616_182430.jpg	0.6936711	-0.4414519	0.56915784	-0.4092942	-0.89178765	-0.19285628	0.59270453	-0.09917411	-0.79929113
IMG_20250616_182435.jpg	0.5857864	-0.6325429	0.5066989	-0.52516574	-0.772433	-0.3571392	0.61729676	-0.056893587	-0.7846706
IMG_20250616_182440.jpg	0.14406829	-0.9823164	0.11957845	-0.740415	-0.18717577	-0.6455625	0.65652883	0.0044674575	-0.7542879
IMG_20250616_182445.jpg	0.2686617	-0.88876784	0.37136608	-0.61037326	-0.45533744	-0.6481611	0.7451615	-0.052535772	-0.66481197
IMG_20250616_182450.jpg	0.34981498	-0.8980447	0.2667308	-0.74986315	-0.43908164	-0.49488658	0.5615468	-0.02689284	-0.82700795
IMG_20250616_182455.jpg	0.19523326	-0.9767358	0.08872077	-0.7915464	-0.21033499	-0.5737715	0.57908416	0.04179269	-0.814196
IMG_20250616_182500.jpg	0.19275998	-0.96801156	0.16061583	-0.6381157	-0.24801023	-0.72890306	0.7454208	0.03801194	-0.6655099
IMG_20250616_182505.jpg	0.44101697	-0.71482056	0.54271156	-0.4927053	-0.6982549	-0.5193095	0.75016385	-0.038372427	-0.66013825
IMG_20250616_182510.jpg	0.57855886	-0.6863366	0.440695	-0.57896453	-0.72615033	-0.37081903	0.5745172	-0.040605992	-0.81748533
