1671	2473
1656	3411
1654	4123
893	4135
805	3341
843	2592
792	1579
1104	740
1578	382
2108	719
2444	1462
2500	2344
2282	3406
1815	4168
1259	3422
1307	1611
2033	1531
2081	3296
1744	3694
