IMG_20250527_180530.jpg	0.7468145	0.29276004	0.5971262	0.24007092	-0.9560253	0.16846943	0.6201888	0.017537214	-0.78425676
IMG_20250527_180535.jpg	0.74000776	0.23968773	0.6284412	0.26723582	-0.9622106	0.05230945	0.61723053	0.12923259	-0.7760965
IMG_20250527_180540.jpg	0.7548946	0.1461041	0.6393651	0.2733167	-0.9562658	-0.10418309	0.5961813	0.2533964	-0.7618127
IMG_20250527_180545.jpg	0.7923606	0.101784915	0.60150194	0.3004097	-0.9232519	-0.23950002	0.5309602	0.3704674	-0.7621256
IMG_20250527_180550.jpg	0.8408531	0.17992976	0.5104815	0.34873798	-0.9013735	-0.25672537	0.41394186	0.3938926	-0.8206711
IMG_20250527_180555.jpg	0.8385891	0.34282833	0.42336404	0.4413752	-0.8830947	-0.15915984	0.31930602	0.32033208	-0.8918695
IMG_20250527_180600.jpg	0.80659384	0.46551952	0.36427733	0.52624714	-0.84618545	-0.08386977	0.26920316	0.25934875	-0.92750627
IMG_20250527_180605.jpg	0.70960623	0.6472894	0.2783442	0.6547388	-0.75172114	0.07894667	0.26033854	0.12622169	-0.95723146
IMG_20250527_180610.jpg	0.536021	0.82781243	0.16555393	0.80607843	-0.5601438	0.1909888	0.25083688	0.031075433	-0.9675306
IMG_20250527_180615.jpg	0.3846544	0.9210669	0.060636356	0.8630209	-0.3821627	0.33037347	0.327469	-0.07474917	-0.9419005
IMG_20250527_180620.jpg	0.3608062	0.9180614	0.16426252	0.7758826	-0.39320144	0.49335486	0.5175182	-0.05055709	-0.8541774
IMG_20250527_180625.jpg	0.48581254	0.7829561	0.38854337	0.6404623	-0.6213733	0.4513352	0.594806	0.029583052	-0.80332494
IMG_20250527_180630.jpg	0.53122234	0.78376305	0.32174292	0.707324	-0.61931443	0.3407976	0.46636447	0.046537116	-0.883368
IMG_20250527_180635.jpg	0.7990833	0.25050288	0.5465476	0.3065849	-0.9517675	-0.01201427	0.51717657	0.17716363	-0.8373419
IMG_20250527_180640.jpg	0.85083354	0.23233294	0.47127882	0.29242772	-0.95456624	-0.05735489	0.43654135	0.18661442	-0.88011754
IMG_20250527_180645.jpg	0.82401127	0.42547268	0.37413692	0.44192803	-0.8958957	0.045505743	0.35454905	0.12784432	-0.9262565
IMG_20250527_180650.jpg	0.69536674	0.4505644	0.5598722	0.43178263	-0.8847006	0.17569584	0.5744814	0.11957005	-0.80973727
